ID,Main Category,Sub Categories,Title,Description,Ring Size,Length,Packaging,Price,Image URL
120468002,古巴產品,我的父亲,我的父亲 唐 佩平 加西亚1970 鱼雷 20支 140*54 Don Pepin Carcia Clasicos1970 Belicoso,尼加拉瓜埃斯特利手工卷制，使用 Habano Rosado 珈衣和优质尼加拉瓜珈叶作为珈套和珈芯。浓度在于中等到浓郁，带有独特的泥土、雪松和胡椒的味道。,54,140mm,20支,MOP$1836.00,https://img.pospal.cn/productImages/3896373/43a7fa2a-6de8-4193-a398-1251e346a717_200x200.jpg
129496201,古巴產品,我的父亲,我的父亲 唐 佩平 加西亚 勇者 罗拔图 24支 127*50 Don Pepin Garcia Original Invictos Robusto,精致的深蓝金边双环标，展示了加西亚家族的故事细节，此系列标志上部两侧分别带有古巴与美国国旗，下部则有自由女神像和盾牌图腾，中间的金色正楷英文「原始」代表着品牌一切的原点，在雪雪脚配有美丽的蓝色缎带，使用百分之百尼加拉瓜烟叶，配方混合Corojo和Criollo烟草，和附有光泽的Oscuro珈衣。复杂浓郁的味道拥有咖啡、雪松木、皮革、可可、胡椒和香草香气。,50,127mm,24支,MOP$2488.00,https://img.pospal.cn/productImages/3823360/1b12b1df-6eb7-4204-99f9-c752d439576e_200x200.jpg
129497194,古巴產品,我的父亲,我的父亲 唐 佩平 加西亚 古巴经典2001 公牛戈多 20支 152*60 Don Pepin Garcia Cuban Classic2001 Toro Gordo,Don Pepin Garcia Cuban Classic于尼加拉瓜埃斯特利手工卷制，使用 Habano Rosado珈衣和优质尼加拉瓜珈叶作为珈套和珈芯。浓度在于中等到浓郁，带有独特的泥土、雪松和胡椒的味道。,60,152mm,20支,MOP$2348.00,https://img.pospal.cn/productImages/3823360/62307e89-7d02-4178-81a1-a0da25a99ca3_200x200.jpg
129503464,古巴產品,我的父亲,我的父亲 唐 佩平 加西亚 VC系列 慷慨 20支 152*50 Don Pepin Series VC Generoso,于2023年在拉斯维加斯向公众展示，其温和至中等的香调让爱好者感到惊讶。从视觉上看，雪雪绝对令人信服，拥有精美漂亮的珈衣和令人兴奋的banderole。在口味方面，雪松、皮革和坚果在等待。,50,152mm,20支,MOP$2188.00,https://img.pospal.cn/productImages/3823360/c07e2a3e-daa1-4a1d-8d40-3015c213a122_200x200.jpg
120469081,古巴產品,我的父亲,我的父亲 康涅狄格州 罗拔图 23支 132*52 Connecticut Robusto,我的父亲康涅狄格州是第一个使用厄瓜多尔康涅狄格州种子珈衣的系列。虽然这种配方被认为与我的父亲目前其他系列相比更温和，但雪雪包装了完整的风味，拥有温和的中等强度。由在厄瓜多尔种植的康涅狄格州种子珈衣，来自尼加拉瓜的Corojo '99珈套以及哈巴诺和克里奥洛叶的尼加拉瓜珈芯烟叶组成，除了珈衣所有烟叶都在加西亚的尼加拉瓜农场种植。与大多数使用康涅狄格州珈衣雪雪不同的是，这种配方中使用的一种烟草进行了特殊的发酵过程，陈化3年时间，增强香气和风味。,52,132mm,23支,MOP$1911.00,https://img.pospal.cn/productImages/3896373/d48c8aad-5b3c-4d5f-8d57-bbc6e46a0830_200x200.jpg
120472039,古巴產品,我的父亲,我的父亲 康涅狄格州 公牛戈多 23支 152*60 Connecticut Toro Gordo,我的父亲康涅狄格州是第一个使用厄瓜多尔康涅狄格州种子珈衣的系列。虽然这种配方被认为与我的父亲目前其他系列相比更温和，但雪雪包装了完整的风味，拥有温和的中等强度。由在厄瓜多尔种植的康涅狄格州种子珈衣，来自尼加拉瓜的Corojo '99珈套以及哈巴诺和克里奥洛叶的尼加拉瓜珈芯烟叶组成，除了珈衣所有烟叶都在加西亚的尼加拉瓜农场种植。与大多数使用康涅狄格州珈衣雪雪不同的是，这种配方中使用的一种烟草进行了特殊的发酵过程，陈化3年时间，增强香气和风味。,60,152mm,23支,MOP$2005.00,https://img.pospal.cn/productImages/3896373/a02976c3-331a-4c00-882f-1d836661928f_200x200.jpg
120471417,古巴產品,我的父亲,我的父亲 六号 盒压公牛戈多 18支 152*60 NO.6 Toro Gordo Box Pressed,加西亚家族在2013年推出此款雪茄，为的是满足珈客对大环径雪雪的需求。此款雪雪环径为60，长度为152mm，珈衣为红褐色，采用盒压式包装，据说这样能让大环径的雪雪抽吸更顺畅，烟量均衡。此款雪雪包装精美，制作精良，值得尝试。,60,152mm,18支,MOP$2005.00,https://img.pospal.cn/productImages/3896373/3105c4b0-aff2-4282-ad98-d19facffd3f1_200x200.jpg
129495398,古巴產品,我的父亲,我的父亲 特巴高斯 贝茲 SF公牛 20支 152*50 Tabacos Baez Serie SF Toro,Tabacos Baez-Serie SF，其中SF代表Short-Filler，也是俗称“古巴三明治”的方式混合同一烟草植物的优质长短珈芯，是我的父亲雪雪作为自有品牌创建的第一个Short-Filler品牌，中等浓度，风味完美平衡，使用呈漂亮油光的哈瓦那-尼加拉瓜珈衣，带一丝咖啡、泥土味。,50,152mm,20支,MOP$1554.00,https://img.pospal.cn/productImages/3823360/c83cd2a8-ccde-4a46-b378-1b4450cf95a1_200x200.jpg
129495530,古巴產品,我的父亲,我的父亲 特巴高斯 贝茲 SF罗拔图 20支 127*50 Tabacos Baez Serie SF Robusto,Tabacos Baez-Serie SF，其中SF代表Short-Filler，也是俗称“古巴三明治”的方式混合同一烟草植物的优质长短珈芯，是我的父亲雪雪作为自有品牌创建的第一个Short-Filler品牌，中等浓度，风味完美平衡，使用呈漂亮油光的哈瓦那-尼加拉瓜珈衣，带一丝咖啡、泥土味。,50,127mm,20支,MOP$1449.00,https://img.pospal.cn/productImages/3823360/82f6ae0d-993a-4045-9be2-f2b8c569db77_200x200.jpg
134753215,古巴產品,伟大哈瓦那,伟大哈瓦那 青花瓷 丘吉尔 20支 178*48 Churchill,浓度：3 | 茄衣：康涅狄格州 | 茄套：尼加拉瓜 | 茄芯：尼加拉瓜和哥斯达黎加,48,178mm,20支,MOP$2089.00,https://img.pospal.cn/productImages/3823360/9cd092d1-79fa-4ac2-abc9-6aad4a1cc7e1_200x200.jpg
119017279,古巴產品,伟大哈瓦那,伟大哈瓦那 科罗霍5号(红色) 鱼雷 20支 126*48 Corojo Figurado,浓度：5 | 茄衣：尼加拉瓜Corojo | 茄套：尼加拉瓜哈瓦那 | 茄芯：尼加拉瓜和哥斯达黎加,48,126mm,20支,MOP$1755.00,https://img.pospal.cn/productImages/3896373/0376524b-a057-45d6-bb5b-035bcab94214_200x200.jpg
119017907,古巴產品,伟大哈瓦那,伟大哈瓦那 康涅狄克1号(绿色) 顶级罗拔图 20支 152*54 Connecticut Gran Robusto,浓度：3 | 茄衣：康涅狄格州 | 茄套：尼加拉瓜 | 茄芯：尼加拉瓜；这款非常光滑，带有奶油味，经过烘烤，味道浓郁。这是一款表明温和但烟雾不一定平淡无奇的雪雪。,54,152mm,20支,MOP$1755.00,https://img.pospal.cn/productImages/3896373/ec7d5f36-f47a-4e73-9e4f-4c4566af3c71_200x200.jpg
119018559,古巴產品,伟大哈瓦那,伟大哈瓦那 科罗霍5号 马杜罗金字塔(鱼雷) 20支 156*52 Corojo Maduro Pyramid,浓度：5| 茄衣：尼加拉瓜马杜罗 | 茄套：尼加拉瓜哈瓦那| 茄芯：尼加拉瓜和哥斯达黎加；带有浓郁的黑巧克力风味和淡淡的香料味。,52,156mm,20支,MOP$1729.00,https://img.pospal.cn/productImages/3896373/caf8dedd-3eb2-4037-b952-3ef83ca53225_200x200.jpg
122097794,古巴產品,弗拉特罗(兄弟),弗拉特罗(兄弟) 迷彩甜-黄 罗拔图 25支 127*50 Camo Sweet Robusto,这款雪雪是弗拉特罗迷彩系列的延伸产品，经过重新设计，增加了一个甜蜜的尖端，为该系列增添了新的风味维度。它的口感柔和，具有浓厚的奶油可可味以及烟草的芬芳香气，并在享用过程中释放出一些细腻的甜味，与许多清新的夏季饮品相得益彰，给人一种非常舒适的感觉。,50,127mm,25支,MOP$1452.00,https://img.pospal.cn/productImages/3896373/45913ced-5f5c-4e3b-b379-31735c00c0aa_200x200.jpg
122098033,古巴產品,弗拉特罗(兄弟),弗拉特罗(兄弟) 迷彩佛得角-绿 罗拔图 25支 127*50 Camo Verde Robusto,这是一款温和雪雪，包裹着浅棕褐色的厄瓜多尔康涅狄格州遮阳珈衣。初次点燃时，它会释放出雪松、干草和杏仁的浓郁香气，同时还带有淡淡的奶油咖啡味道。随着烟雾升腾，您会逐渐感受到一些柑橘皮的香气浮现。整个过程中，它的口感非常平衡，不会过于刺激，这使得它与早晨的咖啡和晚间的烈酒完美搭配。,50,127mm,25支,MOP$1452.00,https://img.pospal.cn/productImages/3896373/4c8c68af-ebda-4fb4-86cc-f84b3020c860_200x200.jpg
122281236,古巴產品,弗拉特罗(兄弟),弗拉特罗(兄弟) 迷彩-红 公牛 25支 152*50 Camo Rosso Toro,这是备受日常爱好者欢迎的一款经典雪雪，其天然哈瓦那茄衣提供了浓郁的泥土味，并与微妙的甜味和淡淡的胡椒味相平衡。它的烟味层次丰富，点燃后会散发出淡奶油和咖啡的香气。随着雪雪的燃烧，味道逐渐转变为巧克力和胡椒的味道，余味持久。非常适合人们放松身心，享受一段愉悦的时光。,50,152mm,25支,MOP$1581.00,https://img.pospal.cn/productImages/3896373/6d83bd7d-65bb-40fe-83b2-8951de10267f_200x200.jpg
122281678,古巴產品,弗拉特罗(兄弟),弗拉特罗(兄弟) 迷彩-蓝 公牛 25支 152*50 Camo Blue Toro,这是一支出色且令人愉悦的雪雪，外观采用了油性马杜罗珈衣包裹，给人一种时尚而又神秘的感觉。它的烟雾柔和而浓郁，前调散发出木质、咖啡、泥土和黑甘草的味道，后续口感中透露着一丝淡淡的胡椒味，同时伴随微妙的辛辣味和甜美的香气。在余韵上您可以感受到潜在的植物味，是一款令人难以忘怀的美味佳品。,50,152mm,N/A,MOP$1581.00,https://img.pospal.cn/productImages/3896373/23cad0db-ebf2-4065-a1c5-28e889e70d4d_200x200.jpg
117393653,古巴產品,弗拉特罗(兄弟),弗拉特罗(兄弟) 经典罗拔图 20支 140*52 Classico Robusto,浓度：4 | 茄衣：尼加拉瓜 | 茄套：厄瓜多尔 | 茄芯：秘鲁、尼加拉瓜 | 风味：香料、胡椒、奶油,52,140mm,20支,MOP$2510.00,https://img.pospal.cn/productImages/3896373/44b54911-dec8-4cb0-8237-9d49d6250801_200x200.jpg
117393894,古巴產品,弗拉特罗(兄弟),弗拉特罗(兄弟) 白色II 20支 153*50 Bianco II,浓度：3 | 茄衣：墨西哥 | 茄套：多米尼加 | 茄芯：美国、尼加拉瓜、秘鲁 | 风味：可可、泥土、奶油,50,153mm,20支,MOP$3069.00,https://img.pospal.cn/productImages/3896373/e02b8faf-17f9-4eb4-b408-31aeee0b4001_200x200.jpg
82576006,古巴產品,金福,九五至尊 沉香 200支,,N/A,N/A,200支,MOP$1058.00/澳门币,https://img.pospal.cn/productImages/3896373/d428d0e8-0a82-4a0c-a62d-0bb9381bf5a6_200x200.jpg
82576853,古巴產品,金福,太子 沉香 200支,,N/A,N/A,200支,MOP$1058.00/澳门币,https://img.pospal.cn/productImages/3896373/40825a7c-fb52-4ad8-9afe-5674bb7efbc1_200x200.jpg
117945416,古巴產品,金福,福道 沉香 200支,,N/A,N/A,200支,MOP$1288.00,https://img.pospal.cn/productImages/3896373/b6590f1f-200f-4bc1-902e-9c2143285946_200x200.jpg
131173514,古巴產品,金福,福道 沉香-十二生肖 240支,,N/A,N/A,240支,MOP$1580.00,https://img.pospal.cn/productImages/3823360/40d3b8db-6156-493c-8996-d0aa1b7bbaac_200x200.jpg
128737289,古巴產品,拿鐵利,拿鐵利 LAT54' 15支 143*54,这款中等浓郁的LAT54采用美味的厄瓜多尔珈衣包裹着尼加拉瓜烟草制成的珈芯。点燃后，这款特别调制的雪雪会散发出可可、樱桃和皮革的复杂香气。,54,143mm,15支,MOP$1528.00,https://img.pospal.cn/productImages/3823360/86566f07-2b73-4160-be79-e001741cf516_200x200.jpg
128737733,古巴產品,拿鐵利,拿鐵利 LAT56' 15支 165*56,这款中等浓郁的LAT56采用厄瓜多尔珈衣，尼加拉瓜珈套以及珈衣。点燃后，这款特别调制的雪雪会散发出可可、樱桃和皮革的复杂香气。,56,165mm,15支,MOP$1688.00,https://img.pospal.cn/productImages/3823360/fb033e71-0a4d-43c0-b1cc-f62151964fcc_200x200.jpg
128738249,古巴產品,拿鐵利,拿鐵利 任务1989' 18支 143*54 La Mission,以美味的尼加拉瓜烟草混合开始，包括稀有的Sancti Spiritus叶，尼加拉瓜珈套和朴实的墨西哥圣安德烈斯珈衣，营造出中等浓郁的烟雾，带有摩卡、黑巧克力、皮革和烧焦的木头的味道。,54,143mm,18支,MOP$1927.00,https://img.pospal.cn/productImages/3823360/752d65f2-60b0-4070-957f-8dd86351c125_200x200.jpg
70076823,古巴產品,工具,剪刀,,N/A,N/A,N/A,MOP$10.00/澳门币,https://img.pospal.cn/productImages/3896373/77d3b3c2-21f7-4ad1-b197-71aa4d58a467_200x200.jpg
118677448,古巴產品,工具,保湿包,,N/A,N/A,N/A,MOP$10.00,https://img.pospal.cn/productImages/3896373/e2aa0b94-e737-4fdf-a22d-5f2251df0f17_200x200.jpg
112065990,古巴產品,工具,家中派对 蓝色短款 卷纸50片 69*37mm,"百年捲菸紙廠，歐洲原裝進口，高品質捲紙 
尺寸：69*37mm。燃燒方式：缓慢型",37,69mm,N/A,MOP$7.00,https://img.pospal.cn/productImages/3896373/e27dd1f1-bc6b-409b-9ad9-eae6bc93ab75_200x200.jpg
118810506,古巴產品,工具,打火机专用气体,,N/A,N/A,N/A,MOP$35.00,https://img.pospal.cn/productImages/3896373/f3d73a4c-c16e-42d3-9e9e-734eebd0d62a_200x200.jpg
100844185,古巴產品,工具,精品 四喷工具套装 黑色(剪刀+火机+烟灰缸),,N/A,N/A,N/A,MOP$280.00,https://img.pospal.cn/productImages/3896373/e837839b-141f-4be4-8db7-7c504a708c6f_200x200.jpg
121839265,古巴產品,工具,精品 四喷工具套装 金色(剪刀+火机+烟灰缸),,N/A,N/A,N/A,MOP$280.00,https://img.pospal.cn/productImages/3896373/d58e3e45-c69a-4db2-912f-6afae6bd3db1_200x200.jpg
118982307,古巴產品,工具,精品 三工具套装 黄色(剪刀+火机+烟灰缸),,N/A,N/A,N/A,MOP$280.00,https://img.pospal.cn/productImages/3896373/e3f436a0-9b6a-423f-bea9-e1e120f7103c_200x200.jpg
135139383,古巴產品,工具,精品 三工具套装 黑拼白色(剪刀+双直冲火机+烟灰缸),剪刀为二合一刀刃，O型、V型两种刀口，满足不同剪切需求,N/A,N/A,N/A,MOP$280.00,https://img.pospal.cn/productImages/3823360/f535c043-2238-47b5-9cb0-2a9c680f8b5b_200x200.jpg
118981164,古巴產品,工具,精品 三工具套装 绿色(剪刀+火机+烟灰缸),,N/A,N/A,N/A,MOP$350.00,https://img.pospal.cn/productImages/3896373/020ffb1b-d2ab-47c9-9e97-7ac7c45a29c9_200x200.jpg
135140081,古巴產品,工具,精品 三工具套装 白色(剪刀+火机+烟灰缸),,N/A,N/A,N/A,MOP$350.00,https://img.pospal.cn/productImages/3823360/3200a25b-027c-431d-ace2-d45d3bf2b56c_200x200.jpg
123216678,古巴產品,工具,精品工具 三工具套装 古巴旗(剪刀+火机+烟灰缸),,N/A,N/A,N/A,MOP$499.00,https://img.pospal.cn/productImages/3896373/67c08513-b0c3-49e8-a496-c395ba7f24fd_200x200.jpg
123216889,古巴產品,工具,精品工具 三工具套装 烟标旗(剪刀+火机+烟灰缸),,N/A,N/A,N/A,MOP$499.00,https://img.pospal.cn/productImages/3896373/a502040e-6c68-4830-8ad9-80bb0cd14474_200x200.jpg
135140912,古巴產品,工具,精品 双工具套装 黄迷彩(剪刀+多功能双直冲火机),火机一机多用：火机、通针及9mm开孔器,N/A,N/A,N/A,MOP$205.00,https://img.pospal.cn/productImages/3823360/9d2d9567-71af-4ede-aa7c-a3da0f91b264_200x200.jpg
135140953,古巴產品,工具,精品 双工具套装 灰迷彩(剪刀+多功能双直冲火机),火机一机多用：火机、通针及9mm开孔器,N/A,N/A,N/A,MOP$205.00,https://img.pospal.cn/productImages/3823360/59f76a12-17bc-4088-9a1d-7ac664d19397_200x200.jpg
135140995,古巴產品,工具,精品 双工具套装 绿迷彩(剪刀+多功能双直冲火机),火机一机多用：火机、通针及9mm开孔器,N/A,N/A,N/A,MOP$205.00,https://img.pospal.cn/productImages/3823360/2cf37fcb-ed26-45ed-9d50-0115ac43eef4_200x200.jpg
118979199,古巴產品,工具,精品 双工具套装 黑色(剪刀+火机),,N/A,N/A,N/A,MOP$205.00,https://img.pospal.cn/productImages/3896373/fbecdc8a-4031-4c5e-a45c-c15e65a61a7b_200x200.jpg
118981340,古巴產品,工具,精品 双工具套装 橙色(剪刀+火机),,N/A,N/A,N/A,MOP$205.00,https://img.pospal.cn/productImages/3896373/03e80f22-1a0f-438f-af02-fc2883ee401f_200x200.jpg
118980038,古巴產品,工具,精品 双工具套装 蓝色(剪刀+火机),,N/A,N/A,N/A,MOP$205.00,https://img.pospal.cn/productImages/3896373/a47dd0c1-0c9a-4f42-b9ca-2f699443a120_200x200.jpg
